countryId,yearId,deathCauseId,count
54,41,13,1948
54,41,14,671
54,41,15,282
54,41,16,3284
54,41,17,3146
54,41,18,3712
54,41,19,3906
54,41,20,1311
54,41,21,987
54,41,22,83
54,41,23,301
54,41,24,47
54,41,25,613
54,41,26,75
54,41,27,642
54,41,28,62
55,41,1,58376
55,41,2,73780
55,41,3,3013
55,41,4,18102
55,41,5,3042
55,41,6,5137
55,41,7,25660
55,41,8,19067
55,41,9,40613
55,41,10,48662
55,41,11,327
55,41,12,9037
55,41,13,9546
55,41,14,770
55,41,15,10562
55,41,16,32996
55,41,17,24879
55,41,18,67593
55,41,19,48450
55,41,20,23371
55,41,21,8083
55,41,22,521
55,41,23,1843
55,41,24,695
55,41,25,10994
55,41,26,720
55,41,27,12295
55,41,28,378
56,41,1,749
56,41,2,3376
56,41,3,546
56,41,4,567
56,41,5,2011
56,41,6,386
56,41,7,2004
56,41,8,193
56,41,9,2414
56,41,10,2031
56,41,11,359
56,41,12,38
56,41,13,2713
56,41,14,447
56,41,15,84
56,41,16,1261
56,41,17,1887
56,41,18,3440
56,41,19,1682
56,41,20,1386
56,41,21,751
56,41,22,55
56,41,23,196
56,41,24,69
56,41,25,326
56,41,26,69
56,41,27,630
56,41,28,48
57,41,1,64
57,41,2,463
57,41,3,29
57,41,4,49
57,41,5,179
57,41,6,51
57,41,7,1151
57,41,8,54
57,41,9,661
57,41,10,1238
57,41,11,53
57,41,12,6
57,41,13,894
57,41,14,51
57,41,15,15
57,41,16,217
57,41,17,232
57,41,18,958
57,41,19,77
57,41,20,866
57,41,21,607
57,41,22,3
57,41,23,15
57,41,24,142
57,41,25,362
57,41,26,18
57,41,27,239
57,41,28,27
58,41,1,436
58,41,2,1593
58,41,3,407
58,41,4,160
58,41,5,687
58,41,6,258
58,41,7,6415
58,41,8,275
58,41,9,3214
58,41,10,11326
58,41,11,593
58,41,12,69
58,41,13,4608
58,41,14,217
58,41,15,18
58,41,16,972
58,41,17,795
58,41,18,5032
58,41,19,310
58,41,20,4899
58,41,21,3653
58,41,22,16
58,41,23,60
58,41,24,729
58,41,25,2064
58,41,26,63
58,41,27,678
58,41,28,181
59,41,1,713
59,41,2,6222
59,41,3,260
59,41,4,1479
59,41,5,716
59,41,6,635
59,41,7,2
59,41,8,423
59,41,9,85
59,41,10,30
59,41,11,125
59,41,12,768
59,41,13,457
59,41,14,495
59,41,15,376
59,41,16,3504
59,41,17,1504
59,41,18,1170
59,41,19,2389
59,41,20,1
59,41,21,6
59,41,22,66
59,41,23,97
59,41,24,0
59,41,25,3
59,41,26,0
59,41,27,4
59,41,28,1
60,41,1,129
60,41,2,535
60,41,3,46
60,41,4,55
60,41,5,318
60,41,6,79
60,41,7,503
60,41,8,59
60,41,9,520
60,41,10,545
60,41,11,62
60,41,12,20
60,41,13,728
60,41,14,54
60,41,15,30
60,41,16,276
60,41,17,404
60,41,18,857
60,41,19,460
60,41,20,364
60,41,21,312
60,41,22,13
60,41,23,18
60,41,24,63
60,41,25,171
60,41,26,8
60,41,27,127
60,41,28,8
61,41,1,4355
61,41,2,25486
61,41,3,8731
61,41,4,4857
61,41,5,18604
61,41,6,6954
61,41,7,96433
61,41,8,3126
61,41,9,87377
61,41,10,163323
61,41,11,12888
61,41,12,2845
61,41,13,121038
61,41,14,4449
61,41,15,467
61,41,16,13741
61,41,17,22437
61,41,18,125109
61,41,19,6128
61,41,20,74646
61,41,21,62459
61,41,22,504
61,41,23,1546
61,41,24,17453
61,41,25,45505
61,41,26,760
61,41,27,10533
61,41,28,3490
62,41,1,83
62,41,2,896
62,41,3,141
62,41,4,230
62,41,5,66
62,41,6,187
62,41,7,103
62,41,8,162
62,41,9,151
62,41,10,93
62,41,11,61
62,41,12,15
62,41,13,500
62,41,14,128
62,41,15,84
62,41,16,738
62,41,17,1033
62,41,18,583
62,41,19,917
62,41,20,62
62,41,21,25
62,41,22,17
62,41,23,10
62,41,24,4
62,41,25,5
62,41,26,1
62,41,27,8
62,41,28,3
63,41,1,1365
63,41,2,16240
63,41,3,1121
63,41,4,2882
63,41,5,1820
63,41,6,1263
63,41,7,4
63,41,8,686
63,41,9,127
63,41,10,7
63,41,11,120
63,41,12,1523
63,41,13,25
63,41,14,1187
63,41,15,1294
63,41,16,8886
63,41,17,5648
63,41,18,1389
63,41,19,4791
63,41,20,3
63,41,21,28
63,41,22,317
63,41,23,522
63,41,24,0
63,41,25,0
63,41,26,0
63,41,27,1
63,41,28,1
64,41,1,24225
64,41,2,93220
64,41,3,6274
64,41,4,18979
64,41,5,49802
64,41,6,7952
64,41,7,119
64,41,8,5604
64,41,9,1463
64,41,10,2532
64,41,11,4944
64,41,12,4094
64,41,13,215
64,41,14,4828
64,41,15,13014
64,41,16,85668
64,41,17,26185
64,41,18,24269
64,41,19,32394
64,41,20,72
64,41,21,211
64,41,22,2479
64,41,23,7778
64,41,24,0
64,41,25,5
64,41,26,7
64,41,27,31
64,41,28,10
65,41,1,298
65,41,2,1161
65,41,3,76
65,41,4,112
65,41,5,820
65,41,6,20
65,41,7,595
65,41,8,101
65,41,9,789
65,41,10,603
65,41,11,195
65,41,12,5
65,41,13,866
65,41,14,108
65,41,15,51
65,41,16,386
65,41,17,741
65,41,18,1164
65,41,19,453
65,41,20,435
65,41,21,401
65,41,22,10
65,41,23,45
65,41,24,37
65,41,25,106
65,41,26,13
65,41,27,148
65,41,28,31
66,41,1,134
66,41,2,522
66,41,3,43
66,41,4,61
66,41,5,143
66,41,6,81
66,41,7,609
66,41,8,144
66,41,9,1279
66,41,10,1314
66,41,11,48
66,41,12,1
66,41,13,1297
66,41,14,57
66,41,15,18
66,41,16,320
66,41,17,200
66,41,18,1428
66,41,19,151
66,41,20,455
66,41,21,490
66,41,22,2
66,41,23,20
66,41,24,164
66,41,25,300
66,41,26,6
66,41,27,116
66,41,28,53
67,41,1,4213
67,41,2,23307
67,41,3,4160
67,41,4,5669
67,41,5,1836
67,41,6,1750
67,41,7,93
67,41,8,2288
67,41,9,1051
67,41,10,734
67,41,11,372
67,41,12,1252
67,41,13,4711
67,41,14,838
67,41,15,966
67,41,16,9480
67,41,17,5010
67,41,18,8907
67,41,19,9466
67,41,20,75
67,41,21,104
67,41,22,196
67,41,23,177
67,41,24,1
67,41,25,105
67,41,26,9
67,41,27,198
67,41,28,4
68,41,1,64678
68,41,2,283660
68,41,3,19555
68,41,4,41372
68,41,5,78730
68,41,6,14912
68,41,7,27
68,41,8,12780
68,41,9,2316
68,41,10,168
68,41,11,4828
68,41,12,10711
68,41,13,128
68,41,14,16617
68,41,15,21918
68,41,16,184466
68,41,17,158464
68,41,18,64605
68,41,19,99982
68,41,20,19
68,41,21,203
68,41,22,3672
68,41,23,7256
68,41,24,0
68,41,25,3
68,41,26,1
68,41,27,20
68,41,28,11
69,41,1,3552
69,41,2,10008
69,41,3,1023
69,41,4,1354
69,41,5,5427
69,41,6,830
69,41,7,22611
69,41,8,524
69,41,9,15681
69,41,10,23671
69,41,11,2794
69,41,12,129
69,41,13,14435
69,41,14,964
69,41,15,342
69,41,16,3288
69,41,17,4569
69,41,18,17951
69,41,19,2747
69,41,20,16817
69,41,21,11256
69,41,22,97
69,41,23,351
69,41,24,2361
69,41,25,4649
69,41,26,276
69,41,27,3886
69,41,28,368
70,41,1,7090
70,41,2,27959
70,41,3,1968
70,41,4,6182
70,41,5,4424
70,41,6,410
70,41,7,0
70,41,8,2527
70,41,9,451
70,41,10,20
70,41,11,382
70,41,12,537
70,41,13,308
70,41,14,98
70,41,15,1598
70,41,16,21013
70,41,17,8506
70,41,18,7362
70,41,19,9281
70,41,20,1
70,41,21,20
70,41,22,144
70,41,23,531
70,41,24,0
70,41,25,1
70,41,26,0
70,41,27,3
70,41,28,0
71,41,1,8
71,41,2,55
71,41,3,6
71,41,4,12
71,41,5,39
71,41,6,6
71,41,7,0
71,41,8,14
71,41,9,18
71,41,10,1
71,41,11,5
71,41,12,1
71,41,13,2
71,41,14,3
71,41,15,3
71,41,16,105
71,41,17,15
71,41,18,10
71,41,19,36
71,41,20,0
71,41,21,0
71,41,22,5
71,41,23,4
71,41,24,0
71,41,25,0
71,41,26,0
71,41,27,0
71,41,28,0
72,41,1,35
72,41,2,177
72,41,3,18
72,41,4,42
72,41,5,32
72,41,6,9
72,41,7,4
72,41,8,12
72,41,9,20
72,41,10,10
72,41,11,14
72,41,12,7
72,41,13,50
72,41,14,20
72,41,15,24
72,41,16,52
72,41,17,156
72,41,18,86
72,41,19,64
72,41,20,3
72,41,21,8
72,41,22,1
72,41,23,3
72,41,24,0
72,41,25,1
72,41,26,0
72,41,27,1
72,41,28,0
73,41,1,17
73,41,2,123
73,41,3,23
73,41,4,24
73,41,5,10
73,41,6,8
73,41,7,2
73,41,8,21
73,41,9,14
73,41,10,5
73,41,11,4
73,41,12,0
73,41,13,4
73,41,14,11
73,41,15,8
73,41,16,82
73,41,17,67
73,41,18,21
73,41,19,93
73,41,20,1
73,41,21,1
73,41,22,5
73,41,23,2
73,41,24,0
73,41,25,0
73,41,26,0
73,41,27,0
73,41,28,0
74,41,1,1514
74,41,2,3327
74,41,3,670
74,41,4,679
74,41,5,3686
74,41,6,471
74,41,7,8790
74,41,8,580
74,41,9,7457
74,41,10,11810
74,41,11,544
74,41,12,412
74,41,13,8341
74,41,14,493
74,41,15,42
74,41,16,2430
74,41,17,2472
74,41,18,9838
74,41,19,1404
74,41,20,6273
74,41,21,3935
74,41,22,158
74,41,23,206
74,41,24,258
74,41,25,2787
74,41,26,160
74,41,27,1094
74,41,28,137
75,41,1,1274
75,41,2,4724
75,41,3,445
75,41,4,523
75,41,5,894
75,41,6,276
75,41,7,10275
75,41,8,1124
75,41,9,11731
75,41,10,20151
75,41,11,966
75,41,12,57
75,41,13,16407
75,41,14,413
75,41,15,155
75,41,16,2253
75,41,17,2159
75,41,18,17655
75,41,19,1436
75,41,20,7705
75,41,21,7661
75,41,22,16
75,41,23,214
75,41,24,2027
75,41,25,5001
75,41,26,111
75,41,27,2424
75,41,28,460
76,41,1,183
76,41,2,871
76,41,3,81
76,41,4,85
76,41,5,461
76,41,6,102
76,41,7,1837
76,41,8,132
76,41,9,1837
76,41,10,2775
76,41,11,125
76,41,12,2
76,41,13,2073
76,41,14,109
76,41,15,29
76,41,16,307
76,41,17,408
76,41,18,2253
76,41,19,217
76,41,20,1377
76,41,21,1056
76,41,22,4
76,41,23,32
76,41,24,460
76,41,25,780
76,41,26,14
76,41,27,283
76,41,28,49
77,41,1,320
77,41,2,1291
77,41,3,114
77,41,4,174
77,41,5,473
77,41,6,149
77,41,7,183
77,41,8,118
77,41,9,584
77,41,10,299
77,41,11,126
77,41,12,21
77,41,13,276
77,41,14,157
77,41,15,109
77,41,16,441
77,41,17,976
77,41,18,597
77,41,19,641
77,41,20,126
77,41,21,88
77,41,22,11
77,41,23,25
77,41,24,3
77,41,25,20
77,41,26,6
77,41,27,52
77,41,28,7
78,41,1,779
78,41,2,9318
78,41,3,761
78,41,4,1534
78,41,5,2806
78,41,6,712
78,41,7,8536
78,41,8,808
78,41,9,6020
78,41,10,11827
78,41,11,2449
78,41,12,50
78,41,13,11969
78,41,14,1131
78,41,15,718
78,41,16,2743
78,41,17,6479
78,41,18,12706
78,41,19,2518
78,41,20,6364
78,41,21,4585
78,41,22,115
78,41,23,140
78,41,24,371
78,41,25,1879
78,41,26,183
78,41,27,3317
78,41,28,328
79,41,1,402
79,41,2,2499
79,41,3,396
79,41,4,357
79,41,5,1077
79,41,6,220
79,41,7,2564
79,41,8,325
79,41,9,2703
79,41,10,2331
79,41,11,211
79,41,12,225
79,41,13,2735
79,41,14,298
79,41,15,45
79,41,16,1551
79,41,17,1587
79,41,18,3119
79,41,19,980
79,41,20,1965
79,41,21,533
79,41,22,72
79,41,23,76
79,41,24,71
79,41,25,550
79,41,26,79
79,41,27,759
79,41,28,75
80,41,1,11651
80,41,2,50172
80,41,3,18716
80,41,4,7762
80,41,5,14146
80,41,6,3101
80,41,7,6
80,41,8,4743
80,41,9,931
80,41,10,71
80,41,11,848
80,41,12,3902
80,41,13,4700
80,41,14,2163
80,41,15,1773
80,41,16,31299
80,41,17,15558
80,41,18,16250
80,41,19,21226
80,41,20,5
80,41,21,16
80,41,22,249
80,41,23,2024
80,41,24,0
80,41,25,10
80,41,26,0
80,41,27,16
80,41,28,3
81,41,1,32
81,41,2,367
81,41,3,38
81,41,4,107
81,41,5,20
81,41,6,43
81,41,7,0
81,41,8,46
81,41,9,12
81,41,10,1
81,41,11,7
81,41,12,40
81,41,13,1
81,41,14,43
81,41,15,51
81,41,16,388
81,41,17,117
81,41,18,32
81,41,19,168
81,41,20,0
81,41,21,1
81,41,22,9
81,41,23,13
81,41,24,0
81,41,25,0
81,41,26,0
81,41,27,0
81,41,28,0
82,41,1,322671
82,41,2,640553
82,41,3,81961
82,41,4,108932
82,41,5,173975
82,41,6,128929
82,41,7,915902
82,41,8,161110
82,41,9,972137
82,41,10,849262
82,41,11,30411
82,41,12,70930
82,41,13,1040986
82,41,14,73653
82,41,15,32865
82,41,16,637869
82,41,17,322957
82,41,18,1332685
82,41,19,109108
82,41,20,703320
82,41,21,380370
82,41,22,30233
82,41,23,44690
82,41,24,46193
82,41,25,214526
82,41,26,5478
82,41,27,90848
82,41,28,30361
83,41,1,38990
83,41,2,198880
83,41,3,51260
83,41,4,14703
83,41,5,12503
83,41,6,26964
83,41,7,107258
83,41,8,30560
83,41,9,90424
83,41,10,127723
83,41,11,5994
83,41,12,1707
83,41,13,130375
83,41,14,19765
83,41,15,7232
83,41,16,112799
83,41,17,78905
83,41,18,169174
83,41,19,32269
83,41,20,81076
83,41,21,27124
83,41,22,2462
83,41,23,6305
83,41,24,6941
83,41,25,29178
83,41,26,1218
83,41,27,19774
83,41,28,3313
84,41,1,25019
84,41,2,47648
84,41,3,2230
84,41,4,15419
84,41,5,837
84,41,6,1560
84,41,7,3256
84,41,8,6828
84,41,9,43805
84,41,10,12400
84,41,11,435
84,41,12,3916
84,41,13,5583
84,41,14,2896
84,41,15,5490
84,41,16,25193
84,41,17,16744
84,41,18,30463
84,41,19,21127
84,41,20,2578
84,41,21,1513
84,41,22,1962
84,41,23,1828
84,41,24,359
84,41,25,2417
84,41,26,75
84,41,27,1995
84,41,28,127
85,41,1,11299
85,41,2,23216
85,41,3,799
85,41,4,5523
85,41,5,831
85,41,6,1424
85,41,7,1945
85,41,8,3885
85,41,9,16423
85,41,10,5980
85,41,11,130
85,41,12,2675
85,41,13,4683
85,41,14,568
85,41,15,3439
85,41,16,12219
85,41,17,12523
85,41,18,15942
85,41,19,14813
85,41,20,1289
85,41,21,578
85,41,22,218
85,41,23,357
85,41,24,215
85,41,25,1339
85,41,26,72
85,41,27,1334
85,41,28,106
86,41,1,1534
86,41,2,8284
86,41,3,488
86,41,4,1450
86,41,5,1112
86,41,6,840
86,41,7,0
86,41,8,883
86,41,9,135
86,41,10,12
86,41,11,97
86,41,12,818
86,41,13,24
86,41,14,581
86,41,15,1116
86,41,16,9034
86,41,17,1953
86,41,18,1552
86,41,19,2907
86,41,20,1
86,41,21,20
86,41,22,58
86,41,23,167
86,41,24,0
86,41,25,0
86,41,26,0
86,41,27,1
86,41,28,0
87,41,1,2314
87,41,2,7891
87,41,3,573
87,41,4,2013
87,41,5,166
87,41,6,111
87,41,7,3
87,41,8,551
87,41,9,437
87,41,10,27
87,41,11,104
87,41,12,42
87,41,13,15
87,41,14,79
87,41,15,836
87,41,16,5708
87,41,17,3155
87,41,18,2307
87,41,19,3188
87,41,20,3
87,41,21,8
87,41,22,130
87,41,23,153
87,41,24,0
87,41,25,1
87,41,26,0
87,41,27,5
87,41,28,1
88,41,1,42682
88,41,2,140907
88,41,3,14382
88,41,4,32474
88,41,5,40625
88,41,6,4525
88,41,7,10
88,41,8,11334
88,41,9,2116
88,41,10,133
88,41,11,2405
88,41,12,6313
88,41,13,826
88,41,14,2427
88,41,15,16203
88,41,16,105985
88,41,17,68358
88,41,18,43048
88,41,19,46492
88,41,20,7
88,41,21,95
88,41,22,6868
88,41,23,5462
88,41,24,0
88,41,25,6
88,41,26,1
88,41,27,25
88,41,28,5
89,41,1,388
89,41,2,2639
89,41,3,263
89,41,4,397
89,41,5,226
89,41,6,161
89,41,7,195
89,41,8,236
89,41,9,752
89,41,10,334
89,41,11,296
89,41,12,22
89,41,13,1003
89,41,14,182
89,41,15,407
89,41,16,1105
89,41,17,2406
89,41,18,1386
89,41,19,1534
89,41,20,134
89,41,21,124
89,41,22,15
89,41,23,26
89,41,24,1
89,41,25,14
89,41,26,7
89,41,27,44
89,41,28,4
90,41,1,31062
90,41,2,180267
90,41,3,50276
90,41,4,20503
90,41,5,44022
90,41,6,16806
90,41,7,187
90,41,8,15664
90,41,9,1677
90,41,10,541
90,41,11,3518
90,41,12,8405
90,41,13,568
90,41,14,4811
90,41,15,13420
90,41,16,174837
90,41,17,62586
90,41,18,31556
90,41,19,33713
90,41,20,79
90,41,21,1410
90,41,22,6125
90,41,23,4298
90,41,24,0
90,41,25,36
90,41,26,3
90,41,27,40
90,41,28,23
91,41,1,1303
91,41,2,2796
91,41,3,99
91,41,4,762
91,41,5,50
91,41,6,202
91,41,7,71
91,41,8,531
91,41,9,1849
91,41,10,390
91,41,11,28
91,41,12,89
91,41,13,45
91,41,14,137
91,41,15,312
91,41,16,1795
91,41,17,1878
91,41,18,1342
91,41,19,2117
91,41,20,35
91,41,21,57
91,41,22,21
91,41,23,52
91,41,24,14
91,41,25,74
91,41,26,4
91,41,27,90
91,41,28,27
92,41,1,8466
92,41,2,36914
92,41,3,6619
92,41,4,9163
92,41,5,6879
92,41,6,4747
92,41,7,1079
92,41,8,4127
92,41,9,3151
92,41,10,3652
92,41,11,934
92,41,12,3916
92,41,13,7157
92,41,14,1812
92,41,15,2072
92,41,16,20427
92,41,17,9425
92,41,18,15506
92,41,19,16533
92,41,20,971
92,41,21,609
92,41,22,669
92,41,23,364
92,41,24,45
92,41,25,454
92,41,26,55
92,41,27,981
92,41,28,40
93,41,1,1698
93,41,2,9518
93,41,3,1353
93,41,4,763
93,41,5,7747
93,41,6,1161
93,41,7,16435
93,41,8,1893
93,41,9,15803
93,41,10,27146
93,41,11,14175
93,41,12,452
93,41,13,21430
93,41,14,852
93,41,15,115
93,41,16,4685
93,41,17,4425
93,41,18,23113
93,41,19,2864
93,41,20,12267
93,41,21,11470
93,41,22,1369
93,41,23,418
93,41,24,2639
93,41,25,5707
93,41,26,217
93,41,27,4448
93,41,28,590
94,41,1,8
94,41,2,106
94,41,3,18
94,41,4,26
94,41,5,19
94,41,6,20
94,41,7,65
94,41,8,30
94,41,9,49
94,41,10,66
94,41,11,19
94,41,12,4
94,41,13,125
94,41,14,18
94,41,15,9
94,41,16,155
94,41,17,129
94,41,18,133
94,41,19,119
94,41,20,46
94,41,21,15
94,41,22,6
94,41,23,1
94,41,24,3
94,41,25,8
94,41,26,1
94,41,27,5
94,41,28,2
95,41,1,559
95,41,2,896
95,41,3,67
95,41,4,235
95,41,5,10
95,41,6,54
95,41,7,6
95,41,8,135
95,41,9,239
95,41,10,46
95,41,11,10
95,41,12,75
95,41,13,9
95,41,14,18
95,41,15,156
95,41,16,537
95,41,17,579
95,41,18,566
95,41,19,732
95,41,20,2
95,41,21,9
95,41,22,12
95,41,23,27
95,41,24,0
95,41,25,3
95,41,26,1
95,41,27,12
95,41,28,0
96,41,1,2086
96,41,2,6400
96,41,3,1372
96,41,4,1889
96,41,5,1577
96,41,6,961
96,41,7,425
96,41,8,1510
96,41,9,1881
96,41,10,1370
96,41,11,235
96,41,12,746
96,41,13,3776
96,41,14,248
96,41,15,350
96,41,16,4874
96,41,17,1479
96,41,18,5745
96,41,19,2853
96,41,20,365
96,41,21,274
96,41,22,190
96,41,23,87
96,41,24,6
96,41,25,299
96,41,26,14
96,41,27,358
96,41,28,17
97,41,1,757
97,41,2,4866
97,41,3,1447
97,41,4,388
97,41,5,1851
97,41,6,687
97,41,7,4412
97,41,8,2070
97,41,9,6039
97,41,10,9869
97,41,11,214
97,41,12,328
97,41,13,10326
97,41,14,585
97,41,15,120
97,41,16,5104
97,41,17,2751
97,41,18,11060
97,41,19,763
97,41,20,3410
97,41,21,2198
97,41,22,69
97,41,23,113
97,41,24,455
97,41,25,2496
97,41,26,49
97,41,27,1604
97,41,28,207
98,41,1,2666
98,41,2,11319
98,41,3,888
98,41,4,2963
98,41,5,1095
98,41,6,1130
98,41,7,5
98,41,8,762
98,41,9,129
98,41,10,33
98,41,11,190
98,41,12,1212
98,41,13,551
98,41,14,551
98,41,15,993
98,41,16,6010
98,41,17,2550
98,41,18,3215
98,41,19,4342
98,41,20,3
98,41,21,12
98,41,22,147
98,41,23,222
98,41,24,0
98,41,25,4
98,41,26,0
98,41,27,6
98,41,28,1
99,41,1,1655
99,41,2,4997
99,41,3,193
99,41,4,1748
99,41,5,341
99,41,6,37
99,41,7,77
99,41,8,716
99,41,9,1451
99,41,10,259
99,41,11,66
99,41,12,41
99,41,13,411
99,41,14,20
99,41,15,800
99,41,16,3742
99,41,17,2534
99,41,18,2057
99,41,19,2722
99,41,20,48
99,41,21,58
99,41,22,66
99,41,23,62
99,41,24,10
99,41,25,59
99,41,26,2
99,41,27,50
99,41,28,7
100,41,1,357
100,41,2,1493
100,41,3,129
100,41,4,114
100,41,5,800
100,41,6,265
100,41,7,2012
100,41,8,312
100,41,9,1855
100,41,10,1880
100,41,11,506
100,41,12,71
100,41,13,2098
100,41,14,155
100,41,15,53
100,41,16,1337
100,41,17,1006
100,41,18,2445
100,41,19,675
100,41,20,1521
100,41,21,1185
100,41,22,44
100,41,23,55
100,41,24,144
100,41,25,364
100,41,26,23
100,41,27,397
100,41,28,29
101,41,1,419
101,41,2,1840
101,41,3,162
101,41,4,205
101,41,5,955
101,41,6,187
101,41,7,3920
101,41,8,204
101,41,9,3250
101,41,10,6483
101,41,11,236
101,41,12,27
101,41,13,4238
101,41,14,192
101,41,15,82
101,41,16,644
101,41,17,1007
101,41,18,4655
101,41,19,715
101,41,20,2884
101,41,21,2494
101,41,22,7
101,41,23,67
101,41,24,551
101,41,25,1676
101,41,26,90
101,41,27,1002
101,41,28,159
102,41,1,1331
102,41,2,3343
102,41,3,113
102,41,4,846
102,41,5,54
102,41,6,144
102,41,7,205
102,41,8,506
102,41,9,2499
102,41,10,553
102,41,11,50
102,41,12,81
102,41,13,610
102,41,14,95
102,41,15,457
102,41,16,1667
102,41,17,1784
102,41,18,1933
102,41,19,1945
102,41,20,183
102,41,21,90
102,41,22,36
102,41,23,106
102,41,24,17
102,41,25,139
102,41,26,8
102,41,27,105
102,41,28,9
103,41,1,2565
103,41,2,12315
103,41,3,986
103,41,4,3409
103,41,5,1743
103,41,6,1134
103,41,7,8
103,41,8,772
103,41,9,192
103,41,10,38
103,41,11,259
103,41,12,1578
103,41,13,475
103,41,14,824
103,41,15,1267
103,41,16,6560
103,41,17,2391
103,41,18,3033
103,41,19,4578
103,41,20,6
103,41,21,14
103,41,22,122
103,41,23,211
103,41,24,0
103,41,25,4
103,41,26,1
103,41,27,7
103,41,28,2
104,41,1,216
104,41,2,948
104,41,3,70
104,41,4,172
104,41,5,299
104,41,6,72
104,41,7,0
104,41,8,73
104,41,9,12
104,41,10,4
104,41,11,17
104,41,12,81
104,41,13,1
104,41,14,59
104,41,15,93
104,41,16,789
104,41,17,257
104,41,18,216
104,41,19,345
104,41,20,0
104,41,21,1
104,41,22,26
104,41,23,30
104,41,24,0
104,41,25,0
104,41,26,0
104,41,27,0
104,41,28,0
105,41,1,873
105,41,2,10613
105,41,3,2575
105,41,4,866
105,41,5,3383
105,41,6,1280
105,41,7,19166
105,41,8,1820
105,41,9,13365
105,41,10,34662
105,41,11,875
105,41,12,390
105,41,13,20475
105,41,14,1282
105,41,15,130
105,41,16,5574
105,41,17,3774
105,41,18,21343
105,41,19,2420
105,41,20,14653
105,41,21,11166
105,41,22,88
105,41,23,258
105,41,24,1918
105,41,25,7230
105,41,26,332
105,41,27,3847
105,41,28,455
106,41,1,683
106,41,2,6201
106,41,3,1367
106,41,4,442
106,41,5,2476
106,41,6,798
